Year of End Time (Adj),Month of End Time (Adj),In Library,Artist Name,Track Name,Minutes Listened,Ms Played
2020,October,1,Lorde,400 Lux,3.904766667,234286
2020,November,1,Lorde,400 Lux,3.904766667,234286
2020,December,1,Lorde,400 Lux,3.904766667,234286
2021,March,1,Lorde,400 Lux,3.904766667,234286
2021,April,1,Lorde,400 Lux,3.904766667,234286
2021,April,1,Lorde,400 Lux,3.904766667,234286
2021,April,1,Lorde,400 Lux,3.904766667,234286
2021,April,1,Lorde,400 Lux,3.904766667,234286
2021,April,1,Lorde,400 Lux,3.904766667,234286
2021,May,1,Lorde,400 Lux,3.904766667,234286
2021,June,1,Lorde,400 Lux,3.904766667,234286
2021,June,1,Lorde,400 Lux,3.904766667,234286
2021,June,1,Lorde,400 Lux,3.904766667,234286
2021,June,1,Lorde,400 Lux,3.904766667,234286
2021,June,1,Lorde,400 Lux,3.904766667,234286
2021,July,1,Lorde,400 Lux,3.904766667,234286
2021,July,1,Lorde,400 Lux,3.904766667,234286
2021,July,1,Lorde,400 Lux,3.904766667,234286
2021,August,1,Lorde,400 Lux,3.904766667,234286
2021,August,1,Lorde,400 Lux,3.904766667,234286
2021,September,1,Lorde,400 Lux,3.904766667,234286
2021,September,1,Lorde,400 Lux,3.904766667,234286
2021,May,1,All Time Low,Coffee Shop Soundtrack,0.011366667,682
2021,March,1,All Time Low,Coffee Shop Soundtrack,0.239683333,14381
2021,June,1,Arizona Zervas,ROXANNE,0.09635,5781
2021,July,1,Taylor Swift,Everything Has Changed,0.025583333,1535
2021,June,1,Taylor Swift,Everything Has Changed,0.034266667,2056
2021,July,1,Taylor Swift,Everything Has Changed,0.044433333,2666
2021,June,1,Taylor Swift,Everything Has Changed,0.073233333,4394
2021,July,1,Taylor Swift,Everything Has Changed,0.085783333,5147
2021,June,1,Taylor Swift,Everything Has Changed,2.023483333,121409
2021,July,1,Taylor Swift,Everything Has Changed,2.222333333,133340
2021,February,1,Taylor Swift,Everything Has Changed,4.06555,243933
2021,June,1,Taylor Swift,Everything Has Changed,4.06555,243933
2021,June,1,Taylor Swift,Everything Has Changed,4.06555,243933
2021,June,1,Taylor Swift,Everything Has Changed,4.06555,243933
2021,July,1,Taylor Swift,Everything Has Changed,4.06555,243933
2020,October,1,Bishop Briggs,River,0.039816667,2389
2021,April,1,Jake Wells,Roll Like Thunder,3.702233333,222134
2021,April,1,Jake Wells,Roll Like Thunder,3.702233333,222134
2021,April,1,Jake Wells,Roll Like Thunder,3.702233333,222134
2021,August,1,Jake Wells,Roll Like Thunder,3.702233333,222134
2021,July,1,Noname,Window,0.01895,1137
2020,October,1,The Strokes,Reptilia,2.017416667,121045
2021,June,1,The Strokes,12:51,0.365583333,21935
2020,November,1,The Strokes,12:51,2.552216667,153133
2021,April,1,The Strokes,12:51,2.552216667,153133
2021,August,1,The Strokes,12:51,2.552216667,153133
2021,August,1,The Strokes,12:51,2.552216667,153133
2020,October,1,The Strokes,What Ever Happened?,0.0356,2136
2021,August,1,The Strokes,What Ever Happened?,2.2157,132942
2020,November,1,The Strokes,What Ever Happened?,2.821216667,169273
2021,March,1,The Strokes,I Can't Win,2.685,161100
2021,June,1,The Strokes,I Can't Win,2.700666667,162040
2021,June,1,SALES,Getting It On,0.0383,2298
2020,October,1,SALES,Getting It On,3.007283333,180437
2020,October,1,SALES,Getting It On,3.007283333,180437
2020,October,1,SALES,Getting It On,3.007283333,180437
2021,April,1,SALES,Getting It On,3.007283333,180437
2021,June,1,SALES,Getting It On,3.007283333,180437
2021,June,1,SALES,Getting It On,3.007283333,180437
2021,June,1,SALES,Getting It On,3.007283333,180437
2021,June,1,SALES,Getting It On,3.007283333,180437
2021,June,1,SALES,Getting It On,3.007283333,180437
2021,August,1,SALES,Getting It On,3.007283333,180437
2020,December,1,Miley Cyrus,Unholy,2.169766667,130186
2021,July,1,Olivia Rodrigo,favorite crime,0.015283333,917
2021,May,1,Olivia Rodrigo,favorite crime,0.0192,1152
2021,June,1,Olivia Rodrigo,favorite crime,0.0205,1230
2021,July,1,Olivia Rodrigo,favorite crime,0.020616667,1237
2021,June,1,Olivia Rodrigo,favorite crime,0.03,1800
2021,June,1,Olivia Rodrigo,favorite crime,0.03985,2391
2021,June,1,Olivia Rodrigo,favorite crime,1.270483333,76229
2021,May,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,May,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,2.544433333,152666
2021,June,1,Olivia Rodrigo,deja vu,0.03715,2229
2021,June,1,Olivia Rodrigo,deja vu,0.960183333,57611
2021,July,1,Olivia Rodrigo,deja vu,2.25915,135549
2021,May,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,May,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,May,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,August,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,August,1,Olivia Rodrigo,deja vu,3.591766667,215506
2021,May,1,Olivia Rodrigo,deja vu,3.591783333,215507
2021,June,1,Olivia Rodrigo,deja vu,3.591783333,215507
2021,June,1,Olivia Rodrigo,deja vu,6.68125,400875
2021,July,1,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0.018566667,1114
2021,April,1,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0.12335,7401
2021,April,1,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",3.954,237240
2021,June,1,MisterWives,SUPERBLOOM,0,0
2021,June,1,MisterWives,SUPERBLOOM,0.006183333,371
2021,May,1,MisterWives,SUPERBLOOM,0.01385,831
2021,June,1,MisterWives,SUPERBLOOM,0.042566667,2554
2021,May,1,MisterWives,SUPERBLOOM,1.186133333,71168
2021,June,1,MisterWives,SUPERBLOOM,2.15515,129309
2021,May,1,MisterWives,SUPERBLOOM,2.31975,139185
2021,April,1,MisterWives,SUPERBLOOM,2.63075,157845
2020,October,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,April,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,August,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,August,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,August,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,September,1,MisterWives,SUPERBLOOM,3.5591,213546
2021,March,1,Waxahatchee,Fire,0.007816667,469
2021,June,1,Waxahatchee,Fire,0.065266667,3916
2021,March,1,Waxahatchee,Fire,0.06825,4095
2021,July,1,Waxahatchee,Fire,0.119966667,7198
2020,December,1,Waxahatchee,Fire,0.409233333,24554
2020,October,1,Waxahatchee,Fire,3.622883333,217373
2020,October,1,Waxahatchee,Fire,3.622883333,217373
2020,October,1,Waxahatchee,Fire,3.622883333,217373
2020,November,1,Waxahatchee,Fire,3.622883333,217373
2020,November,1,Waxahatchee,Fire,3.622883333,217373
2020,November,1,Waxahatchee,Fire,3.622883333,217373
2020,December,1,Waxahatchee,Fire,3.622883333,217373
2020,December,1,Waxahatchee,Fire,3.622883333,217373
2020,December,1,Waxahatchee,Fire,3.622883333,217373
2020,December,1,Waxahatchee,Fire,3.622883333,217373
2021,January,1,Waxahatchee,Fire,3.622883333,217373
2021,January,1,Waxahatchee,Fire,3.622883333,217373
2021,January,1,Waxahatchee,Fire,3.622883333,217373
2021,January,1,Waxahatchee,Fire,3.622883333,217373
2021,February,1,Waxahatchee,Fire,3.622883333,217373
2021,February,1,Waxahatchee,Fire,3.622883333,217373
2021,February,1,Waxahatchee,Fire,3.622883333,217373
2021,February,1,Waxahatchee,Fire,3.622883333,217373
2021,February,1,Waxahatchee,Fire,3.622883333,217373
2021,February,1,Waxahatchee,Fire,3.622883333,217373
2021,February,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,3.622883333,217373
2021,April,1,Waxahatchee,Fire,3.622883333,217373
2021,April,1,Waxahatchee,Fire,3.622883333,217373
2021,April,1,Waxahatchee,Fire,3.622883333,217373
2021,June,1,Waxahatchee,Fire,3.622883333,217373
2021,June,1,Waxahatchee,Fire,3.622883333,217373
2021,June,1,Waxahatchee,Fire,3.622883333,217373
2021,March,1,Waxahatchee,Fire,7.1084,426504
2021,May,1,Waxahatchee,Oxbow,0.011716667,703
2021,May,1,Waxahatchee,Oxbow,0.086566667,5194
2021,March,1,Waxahatchee,Oxbow,0.456883333,27413
2021,April,1,Waxahatchee,Oxbow,0.558333333,33500
2020,December,1,Waxahatchee,Oxbow,2.884883333,173093
2020,December,1,Waxahatchee,Oxbow,2.884883333,173093
2021,February,1,Waxahatchee,Oxbow,2.884883333,173093
2021,February,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,March,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,April,1,Waxahatchee,Oxbow,2.884883333,173093
2021,May,1,Waxahatchee,Oxbow,2.884883333,173093
2021,May,1,Waxahatchee,Oxbow,2.884883333,173093
2021,May,1,Waxahatchee,Oxbow,2.884883333,173093
2021,May,1,Waxahatchee,Oxbow,2.884883333,173093
2021,July,1,Waxahatchee,Oxbow,2.884883333,173093
2021,July,1,Waxahatchee,Oxbow,2.884883333,173093
2021,July,1,Austin Mahone,Say Somethin',0.07715,4629
2021,July,1,Drake,In My Feelings,0.0128,768
2021,June,1,Drake,In My Feelings,0.016,960
2021,June,1,Drake,In My Feelings,0.035216667,2113
2021,March,1,Drake,In My Feelings,1.78835,107301
2020,October,1,Drake,In My Feelings,3.4764,208584
2021,June,1,Drake,In My Feelings,3.632083333,217925
2021,June,1,Drake,In My Feelings,3.632083333,217925
2021,July,1,Drake,Nice For What,0.002483333,149
2021,March,1,Drake,Nice For What,0.012783333,767
2021,July,1,Drake,Nice For What,0.023216667,1393
2021,July,1,Drake,Nice For What,0.023466667,1408
2021,May,1,Drake,Nice For What,0.024166667,1450
2021,June,1,Drake,Nice For What,0.027466667,1648
2020,December,1,Drake,Nice For What,0.043433333,2606
2021,June,1,Drake,Nice For What,0.066766667,4006
2020,December,1,Drake,Nice For What,0.073233333,4394
2020,December,1,Drake,Nice For What,0.101333333,6080
2021,June,1,Drake,Nice For What,0.118583333,7115
2021,June,1,Drake,Nice For What,0.284266667,17056
2020,December,1,Drake,Nice For What,1.60675,96405
2020,October,1,Drake,Nice For What,3.512433333,210746
2020,November,1,Drake,Nice For What,3.512433333,210746
2021,March,1,Drake,Nice For What,3.512433333,210746
2021,May,1,Drake,Nice For What,3.512433333,210746
2021,June,1,Drake,Nice For What,3.512433333,210746
2021,June,1,Drake,Nice For What,3.512433333,210746
2021,June,1,Drake,Nice For What,3.512433333,210746
2021,March,1,Drake,God's Plan,0.011716667,703
2021,June,1,Drake,God's Plan,0.03095,1857
2020,December,1,Drake,God's Plan,0.621333333,37280
2021,March,1,Drake,God's Plan,1.70325,102195
2021,May,1,Drake,God's Plan,3.316216667,198973
2021,June,1,Drake,God's Plan,3.316216667,198973
2021,January,1,Anna Sofia,Self Aware Bitch,0.0128,768
2021,January,1,Anna Sofia,Self Aware Bitch,0.056516667,3391
2021,July,1,Anna Sofia,Self Aware Bitch,0.100183333,6011
2021,February,1,Anna Sofia,Self Aware Bitch,1.115416667,66925
2021,January,1,Anna Sofia,Self Aware Bitch,1.625,97500
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,January,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,February,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,February,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,February,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2021,August,1,Anna Sofia,Self Aware Bitch,2.822883333,169373
2020,December,1,Rainbow Kitten Surprise,First Class,0.078,4680
2021,June,1,Rainbow Kitten Surprise,First Class,5.72475,343485
2021,July,1,Rainbow Kitten Surprise,First Class,5.72475,343485
2020,December,1,Sharon Van Etten,Seventeen,0.253666667,15220
2020,December,1,Sharon Van Etten,Seventeen,0.395333333,23720
2020,December,1,Sharon Van Etten,Seventeen,4.432,265920
2021,March,1,Sharon Van Etten,Seventeen,4.432,265920
2021,April,1,Sharon Van Etten,Seventeen,4.432,265920
2021,June,1,Sharon Van Etten,Seventeen,4.432,265920
2021,August,1,Sharon Van Etten,Seventeen,4.432,265920
2021,April,1,Sjowgren,Seventeen,0.018133333,1088
2021,June,1,Sjowgren,Seventeen,0.078333333,4700
2020,December,1,Sjowgren,Seventeen,0.821833333,49310
2021,April,1,Sjowgren,Seventeen,2.51875,151125
2021,May,1,Sjowgren,Seventeen,3.521683333,211301
2021,June,1,Sjowgren,Seventeen,3.538216667,212293
2020,October,1,Sjowgren,Seventeen,3.7611,225666
2020,October,1,Sjowgren,Seventeen,3.7611,225666
2020,October,1,Sjowgren,Seventeen,3.7611,225666
2020,November,1,Sjowgren,Seventeen,3.7611,225666
2020,December,1,Sjowgren,Seventeen,3.7611,225666
2021,April,1,Sjowgren,Seventeen,3.7611,225666
2021,June,1,Sjowgren,Seventeen,3.7611,225666
2021,June,1,Sjowgren,Seventeen,3.7611,225666
2021,June,1,Sjowgren,Seventeen,3.7611,225666
2021,July,1,Sjowgren,Seventeen,3.7611,225666
2021,July,1,Sjowgren,Seventeen,3.7611,225666
2021,August,1,Sjowgren,Seventeen,3.7611,225666
2021,August,1,Sjowgren,Seventeen,3.7611,225666
2021,July,1,Shakey Graves,A Dream Is A Wish Your Heart Makes,0.025916667,1555
2021,June,1,Shakey Graves,A Dream Is A Wish Your Heart Makes,0.40015,24009
2021,July,1,Shakey Graves,A Dream Is A Wish Your Heart Makes,4.085733333,245144
2021,March,1,Big Thief,Shark Smile - Edit,0.023816667,1429
2020,December,1,Big Thief,Shark Smile - Edit,0.501333333,30080
2021,January,1,Big Thief,Shark Smile - Edit,3.246,194760
2021,February,1,Big Thief,Shark Smile - Edit,3.246,194760
2021,March,1,Big Thief,Shark Smile - Edit,3.246,194760
2021,March,1,Big Thief,Shark Smile - Edit,3.246,194760
2021,May,1,Big Thief,Shark Smile - Edit,3.246,194760
2021,June,1,Big Thief,Shark Smile - Edit,3.246,194760
2021,June,1,Big Thief,Shark Smile - Edit,3.246,194760
2021,June,1,Big Thief,Shark Smile - Edit,3.246,194760
2021,July,1,Estelle,American Boy,4.74555,284733
2021,March,1,Lala Lala,Siren 042,2.68405,161043
2020,November,1,Dijon,Skin,3.84375,230625
2021,February,1,The Barr Brothers,Even the Darkness Has Arms,0,0
2021,February,1,The Barr Brothers,Even the Darkness Has Arms,3.76,225600
2021,February,1,The Barr Brothers,Even the Darkness Has Arms,3.841966667,230518
2021,February,1,The Barr Brothers,Even the Darkness Has Arms,3.841966667,230518
2021,February,1,The Barr Brothers,Even the Darkness Has Arms,3.841966667,230518
